{0: 0.01, 75: 0.001, 150: 0.0001}
{8292: ('2015-01-01', '2016-01-01')}
logTest,mseTest,maeTest
-97.0755611096,1.48500098493,0.610466862247
q_z_dim,p_z_dim,p_x_dim,x2s_dim,y2s_dim,z2s_dim
150,150,150,100,100,100
epoch,log,kl,mse,mae
0,56.9316900382,0.264955110735,2.09418729329,1.14203752744
4,-90.0919073342,0.00527500479789,0.146357605991,0.110456472493
9,-107.424625501,1.55192411433e-05,0.563299593034,0.313695522288
13,-107.088467976,1.57636211903e-05,0.326287234999,0.207499138223
18,-87.987288554,1.51807461012e-05,0.21954690419,0.159434530577
23,-110.26222151,7.15399462509e-06,0.166109238512,0.106959686781
27,-125.554524997,4.12934997703e-06,0.133835579932,0.0788176699404
32,-119.042743142,5.27061200103e-06,0.324008395902,0.186549566035
36,-116.848187772,2.65845512459e-06,0.287835382661,0.177469997636
41,-121.687834369,9.74344930496e-07,0.270563609332,0.171151589907
46,-45.9957794127,2.27556532682e-05,0.340695250614,0.252548611334
50,-85.8204209892,0.0118830724319,0.220274747118,0.17408442973
55,-66.8317326936,1.16054047905e-05,0.241817099892,0.171871528131
60,-21.0696158937,2.56661496e-05,0.398662320651,0.340560571357
64,-85.2646741666,1.55330471818e-07,0.240251152527,0.207049605962
69,-106.073369018,1.56827666853e-06,0.127044497334,0.102057522141
73,-100.838187478,4.15917339855e-08,0.141527222596,0.0964129657872
78,-126.307275661,2.15973042403e-08,0.275818576589,0.191814171684
83,-155.958203193,3.36041489058e-07,0.174252800624,0.113301642493
87,-162.415018419,3.21362091531e-07,0.157994348073,0.0989022018174
92,-167.671358044,5.07687013198e-08,0.142144242297,0.0887094827295
96,-166.530191718,4.48320335489e-08,0.141986275094,0.0875062087548
101,-168.066928292,3.70950613566e-08,0.138687642436,0.0848259384611
106,-168.769167652,2.70495200671e-08,0.134551491552,0.0821599605241
110,-168.624924046,1.49498376708e-08,0.137118657025,0.0819206102747
115,-167.38168787,3.4390036399e-08,0.138520402951,0.0807385666665
120,-166.396685244,4.38992362933e-08,0.137696900879,0.0802332971568
124,-167.066995357,2.60588929431e-08,0.140601734083,0.0804007468318
129,-165.45960696,1.23720866165e-08,0.137472078245,0.0809767532641
133,-167.119947108,2.53877319466e-08,0.145349622517,0.0809279355789
138,-165.341863586,2.33547138497e-08,0.144006373299,0.0808667143419
143,-108.645762645,1.49290281255e-08,0.160101831356,0.0962705676162
147,-172.823718352,6.56288002463e-07,0.145890003503,0.0810239991695
152,-151.787576445,1.21172658955e-07,0.226853441817,0.161904473598
156,-159.968087332,2.62555896282e-07,0.223398213645,0.153880414223
161,-165.220825613,5.19429955148e-07,0.212489466052,0.14324868203
166,-169.11865183,6.59263622276e-07,0.205674478445,0.135672160446
170,-171.729747082,7.12851875955e-07,0.197815329456,0.129145204224
175,-173.951936776,5.64452585138e-07,0.194994376968,0.123042132132
180,-174.484888434,5.84178159166e-07,0.187800583557,0.118327523688
184,-178.377291862,4.77548729083e-07,0.191988947498,0.113804939391
189,-175.758793793,3.59119527339e-07,0.179572307102,0.107677875636
193,-180.040430165,3.98419853437e-07,0.17406694792,0.10337797535
198,-181.219751481,3.81407048284e-07,0.1716444789,0.100698492109
200,-181.669187136,3.50092923189e-07,0.172759852466,0.100161586953
