{0: 0.0001, 75: 1e-05, 150: 1e-06}
{8292: ('2015-01-01', '2016-01-01')}
logTest,mseTest,maeTest
-157.809368402,0.569267917833,0.290648140027
q_z_dim,p_z_dim,p_x_dim,x2s_dim,y2s_dim,z2s_dim
150,150,150,100,100,100
epoch,log,kl,mse,mae
0,56.0179391596,0.205584418157,2.03723351014,1.12721412174
4,-3.81649734867,0.277307610056,1.2632104094,0.660699997041
9,-68.1786242982,0.266029527718,1.0739899972,0.524522858481
13,-73.4097990048,0.318405991291,1.01146992809,0.50888058111
18,-78.3591260841,0.735647675544,0.948932950263,0.473333861233
23,-83.0857969743,0.358306029041,0.911807512366,0.456240717526
27,-86.5875419879,0.393225419753,0.871231833633,0.438288386398
32,-89.9902676327,0.420128753895,0.838249488155,0.423551846061
36,-92.9881270088,0.466052039182,0.812222843079,0.409500225917
41,-95.4679521801,0.465960060832,0.756219735862,0.386977579358
46,-98.2443081537,0.4848135185,0.739667423325,0.376561605683
50,-100.626432682,0.555452085176,0.709118802213,0.363994104255
55,-102.567881363,0.579702792178,0.702925310926,0.35862064411
60,-104.733752719,0.695706851826,0.674077815145,0.344470280275
64,-106.58942835,0.779383801749,0.643000145209,0.330806927032
69,-108.631444263,1.24348750923,0.624431566755,0.321702571309
73,-110.42688696,0.989140261216,0.608453055068,0.312888985776
78,-133.235450098,0.935026980931,0.578736227481,0.289758437924
83,-136.530468378,1.07123372457,0.563313448647,0.282856698417
87,-137.697974695,2.43498256788,0.564883488902,0.284115942358
92,-146.580983107,1.15012818332,0.563209946911,0.284767408179
96,-148.693792053,1.1501228589,0.556169828271,0.282683153927
101,-144.445583767,1.14450818391,0.562381609771,0.285638829115
106,-145.485218505,1.12333791545,0.559919209325,0.285209726813
110,-147.66443488,1.13975473767,0.562611058783,0.286128462066
115,-150.870586616,1.11976510948,0.559782806318,0.284884716049
120,-150.64792846,1.11386697363,0.563561536173,0.287094420816
124,-150.558357087,1.11072426569,0.557151437038,0.284590220148
129,-151.575264492,1.13078405382,0.557577024301,0.28437657598
133,-151.219056549,1.10385072585,0.553318794839,0.283101289806
138,-151.075283921,1.10437079106,0.555125731754,0.284321635466
143,-150.915032926,1.09863563362,0.557283224617,0.285028137858
147,-151.548785722,1.10673700055,0.558751017284,0.285442597763
152,-153.394981537,1.0915990804,0.562062743995,0.287760310803
156,-153.899238841,1.09122346752,0.560028826556,0.286787886131
161,-154.103859894,1.10669662877,0.557712706374,0.284781908062
166,-154.776029091,1.14879043182,0.562719618304,0.286599928371
170,-155.556465591,1.16578797199,0.561052834654,0.28632672956
175,-155.672604161,1.17825563782,0.553998703134,0.283679780984
180,-156.160324583,1.1894445885,0.566495955235,0.287868231658
184,-156.480288575,1.20068632891,0.549807287312,0.281113326038
189,-156.786331095,1.21337913146,0.558617554408,0.284657208871
193,-157.090532481,1.22701204206,0.557349361235,0.284136660938
198,-159.149865513,1.24647640682,0.559742364734,0.284398852905
200,-160.018395097,1.26374648405,0.555372005532,0.283730238853
