{0: 0.001},,,,,,,,,,,,,,,,,,
['air1', 'furnace1', 'refrigerator1', 'clotheswasher1', 'drye1', 'dishwasher1', 'kitchenapp1', 'microwave1'],,,,,,,,,,,
{3413: ('2015-01-01', '2016-01-01')},,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
logTest,mse1_test,mse2_test,mse3_test,mse4_test,mse5_test, mse6_test,mse7_test,mse8_test,mae1_test,mae2_test,mae3_test,mae4_test,mae5_test, mae6_test,mae7_test,mae8_test,mseTest,maeTest
-437.396,0.581,0.089,0.028,0.014,0.262,0.025,0.014,0.016,0.476,0.225,0.127,0.093,0.141,0.103,0.09,0.096,0.129,0.169
,,,,,,,,,,,,,,,,,,
relErr1,relErr2,relErr3,relErr4,relErr5,relErr6,relErr7,relErr8,propAssigned1,propAssigned2,propAssigned3,propAssigned4,propAssigned5,,,,,,
0.1254370812,0.0245103406,0.0890496314,0.9466499735,-0.8661460222,-1.6646174761,0.9491699491,0.4761162882,0.672600087,0.8449814423,0.9123767147,0.9359172614,0.9036716085,0.9293328489,0.9378185975,0.9338890461,,,
q_z_dim,p_z_dim,p_x_dim,x2s_dim,y2s_dim,z2s_dim,,,,,,,,,,,,,
500,500,500,200,200,200,,,,,,,,,,,,,
epoch,log,kl,mse1,mse2,mse3,mse4,mse5,mse6,mse7,mse8,mae1,mae2,mae3,mae4,mae5,mae6,mae7,mae8
0,480.28,17.96,1.461,1.281,1.042,1.149,1.325,1.163,1.139,1.152,0.951,0.901,0.81,0.851,0.87,0.856,0.846,0.852
1,-440.95,4.5,0.577,0.088,0.029,0.014,0.318,0.025,0.014,0.017,0.475,0.224,0.128,0.093,0.152,0.103,0.091,0.097
batch,perReal1,perReal2,perReal3,perReal4,perReal5,perReal6,perReal7,perReal8,perPredict1,perPredict2,perPredict3,perPredict4,perPredict5,perPredict6,perPredict7,perPredict8,,
0,0.293508528,0.4694162948,0.1350934481,0.0028012779,0.0574962954,0.0318314064,0.0007374415,0.009115308,0.3964824198,0.5118295175,0.1610828918,0.0485955891,0.00266151,-0.0100827175,0.0197179673,0.0182501005,,
1,0.3529085577,0.4679897688,0.1325495875,0.0012695584,0.0267419209,0.0105730977,0.0012106676,0.0067568414,0.3502531295,0.46015309,0.1415550655,0.047059702,0.0020617107,-0.0087583376,0.0199862079,0.0181770048,,
2,0.3110823999,0.4779466042,0.1398708993,0.002535546,0.0490387591,0.0081492241,0.0013498565,0.0100267108,0.3705886517,0.4841292323,0.149841707,0.0470848942,0.0058141787,-0.0060463906,0.0207341555,0.0213392829,,
3,0.3130278885,0.4432477376,0.1281716609,0.0022005826,0.0986238464,0.0038677323,0.0008819439,0.0099786078,0.3408376651,0.4473069673,0.1368553443,0.0432762388,0.0075944071,-0.0062944626,0.0202338067,0.017371924,,
4,0.2948980326,0.4990122687,0.1452024045,0.0030296143,0.0319042741,0.0162839904,0.0005871586,0.0090822568,0.4022833258,0.5127948223,0.1643523338,0.0512858,0.0015532063,-0.0116006913,0.0190097748,0.0200203789,,
5,0.3430650891,0.4670941608,0.134406214,0.0019026078,0.0327609249,0.0095078859,0.0014834959,0.0097796216,0.3560625105,0.4858063411,0.1467447363,0.0438651589,0.0039658627,-0.0061349653,0.0196990589,0.0146832597,,
6,0.3083698186,0.4821401028,0.1377968217,0.0015090029,0.0460475002,0.0139584288,0.00153392,0.0086444049,0.3944891897,0.5097617104,0.1558343431,0.0506935972,0.0016129525,-0.0057930111,0.0218063607,0.017826004,,
7,0.3144846316,0.4230796704,0.1272131401,0.0031796553,0.1036222088,0.019074129,0.0006807013,0.0086658634,0.3414292828,0.4277548167,0.1321598245,0.043149428,0.0027820938,-0.0067125862,0.0176205422,0.0152076508,,
8,0.3540630382,0.4804324451,0.1333122023,0.0034249047,0.0053586636,0.0124733668,0.0010076189,0.0099277604,0.3910362003,0.4850728921,0.1499920612,0.0466088934,0.003764093,-0.0071686967,0.0171118684,0.014600713,,
9,0.3440501621,0.4739778618,0.1396854478,0.0030865231,0.0131212035,0.0172037392,0.0005479968,0.0083270658,0.3678871762,0.4822047178,0.1502899983,0.0476372025,0.0011223966,-0.0074382579,0.019867952,0.017756556,,
