epoch,log,kl,nll_upper_bound,mse,mae
1,250.078015598,
2,-244.352039777,
3,-491.382740704,
4,-609.339985618,
5,-663.427780348,
6,-715.018190215,
7,-708.461362684,
8,-711.415449699,
9,-651.952525158,
10,-580.278280854,
11,-567.829689381,
12,-457.712182857,
13,-566.131718803,
14,-581.422255378,
15,-459.406558647,
16,-610.275490759,
17,-558.847526843,
18,-324.94339952,
19,-410.273141942,
20,-452.674355432,
21,-462.680701109,
22,-730.958200186,
23,-804.95171915,
24,-633.361084563,
25,-554.773529937,
26,-727.030812153,
27,-620.051048048,
28,-755.668713832,
29,-617.356808843,
30,-789.397360583,
31,-695.872646615,
32,-872.694551791,
33,-825.97470925,
34,-722.64926253,
35,-726.466395109,
36,-846.999204049,
37,-860.830402321,
38,-921.646049862,
39,-867.422947573,
40,-635.379681751,
41,-745.082874294,
42,-1102.93098386,
43,-1071.37971738,
44,-895.841494139,
45,-957.865462737,
46,-1064.4250004,
47,-1147.81338057,
48,-1111.28996965,
49,-896.910132928,
50,-977.913132778,
51,-1100.54879913,
52,-975.431934358,
53,-872.053038356,
54,-839.087444127,
55,-948.425831864,
56,-990.135365986,
57,-1006.95186223,
58,-822.859603033,
59,-677.797574186,
60,-874.313166115,
61,-1050.15215424,
62,-1175.96505249,
63,-764.508494826,
64,-863.390062104,
65,-1006.83979369,
66,-1014.9255925,
67,-1098.01460923,
68,-1149.86722648,
69,-1044.90263766,
70,-744.437897634,
71,-896.553578889,
72,-778.148852329,
73,-823.713634187,
74,-1035.47251346,
75,-881.753341739,
76,-669.466230855,
77,-817.379664751,
78,-892.382642254,
79,-943.495962718,
80,-1024.01117049,
81,-990.878898068,
82,-1123.06349411,
83,-408.398888775,
84,-232.205320848,
85,-880.447546511,
86,-982.116093801,
87,-990.479287112,
88,-1070.74718312,
89,-1117.28354392,
90,-1244.52392835,
91,-1271.66182082,
92,-1221.87422589,
93,-1172.76017121,
94,-1024.43938508,
95,-1133.57010284,
96,-1189.42152916,
97,-1270.72103677,
98,-1241.38431829,
99,-1361.72069758,
100,-1387.72194289,
101,-1410.85174496,
102,-1462.01591792,
103,-1590.69120942,
104,-1677.57704374,
105,-1754.79298735,
106,-1801.59081627,
107,-1828.18839724,
108,-1847.25995228,
109,-1858.88749621,
110,-1869.1631528,
111,-1880.6527711,
112,-1887.43670059,
113,-1892.85590726,
114,-1900.02060814,
115,-1907.35751347,
116,-1912.75417822,
117,-1916.96822239,
118,-1922.86641598,
119,-1927.19222907,
120,-1932.31842569,
121,-1934.40942907,
122,-1924.77688069,
123,-1834.01784364,
124,-1879.62969664,
125,-1895.5804127,
126,-1903.5540619,
127,-1911.80516814,
128,-1916.73608757,
129,-1922.36546089,
130,-1928.04403528,
131,-1929.02513677,
132,-1937.01514245,
133,-1936.20206186,
134,-1941.29181721,
135,-1941.62341919,
136,-1945.48673965,
137,-1944.34573677,
138,-1948.44375889,
139,-1950.85900149,
140,-1952.80215769,
141,-1943.38449632,
142,-1956.95411619,
143,-1955.57701566,
144,-1957.68546931,
145,-1963.06677669,
146,-1965.73090817,
147,-1962.5319158,
148,-1966.20535865,
149,-1967.75943383,
150,-1972.17263345,
151,-1969.93716878,
152,-1975.17776784,
153,-1984.06107977,
154,-1993.13730418,
155,-1994.74833289,
156,-2006.88871096,
157,-2012.95136364,
158,-1947.30467146,
159,-1893.38735593,
160,-1874.6567976,
161,-1963.95358892,
162,-1974.20265779,
163,-1965.11967027,
164,-1953.09614369,
165,-1914.49010305,
166,-1960.10932455,
167,-1971.64448392,
168,-1975.45776099,
169,-1984.48919016,
170,-1989.67782064,
171,-1995.85386456,
172,-1997.48661652,
173,-2003.8194154,
174,-2006.1044234,
175,-2010.35339643,
176,-2009.5653643,
177,-2012.80987078,
178,-2017.81032466,
179,-2027.67869431,
180,-1886.38178098,
181,-1811.17502446,
182,-1935.39523774,
183,-1964.76752613,
184,-1984.6148473,
185,-1993.24794648,
186,-2005.49652593,
187,-1999.31646188,
188,-2011.98449827,
189,-2017.33379345,
190,-2019.47572554,
191,-2018.80131481,
192,-2022.14181899,
193,-2035.80766131,
194,-2036.63977465,
195,-2008.70322267,
196,-1909.7856782,
197,-1979.50206701,
198,-1971.20393992,
199,-2012.09525086,
200,-1997.65483504,
