epoch,log,kl,nll_upper_bound,mse,mae
1,956.023184867,
2,890.079394935,
3,747.167559574,
4,109.971443531,
5,-379.167779901,
6,-639.491845675,
7,-814.912870897,
8,-939.397437181,
9,-1028.35999596,
10,-1120.90087687,
11,-1191.97777304,
12,-1270.53414998,
13,-1312.24418655,
14,-1361.60793873,
15,-1349.68767556,
16,-1403.96484153,
17,-1434.30377552,
18,-1308.07723912,
19,-1453.43123646,
20,-1488.10910302,
21,-1557.19271675,
22,-1614.01239301,
23,-1601.83911793,
24,-1593.05468164,
25,-1570.29549237,
26,-1012.50773388,
27,-1120.73355543,
28,-1428.85253336,
29,-1530.97590877,
30,-1513.06796899,
31,-1291.97640884,
32,-1201.88062718,
33,-660.84645754,
34,-1089.03729134,
35,-1225.84129341,
36,-1415.33586741,
37,-1245.43163566,
38,-1324.29005277,
39,-1549.25471221,
40,-1446.68660969,
41,-1107.12960609,
42,-1091.99569075,
43,-1231.70243607,
44,-1457.94323568,
45,-1488.90195457,
46,-1188.92154977,
47,-816.216944643,
48,-1405.63818129,
49,-1583.56399746,
50,-1336.01164961,
