{0: 0.01, 40: 0.001},,,,,,,,,,,,,,,,,,,
30,-2662.26,2.73,0.689,0.989,0.034,0.985,0.079,0.02,0.014,0.032,0.26,0.14,0.121,0.138,0.027,0.022,0.02,0.063,0.355,0.099
40,-2670.69,2.27,0.709,1.016,0.037,0.992,0.063,0.026,0.018,0.044,0.263,0.143,0.121,0.138,0.025,0.022,0.022,0.068,0.363,0.1
50,-2681.61,2.1,0.718,0.853,0.034,0.903,0.053,0.024,0.016,0.033,0.262,0.132,0.119,0.132,0.02,0.021,0.02,0.061,0.329,0.096
60,-2684.18,2.44,0.723,0.866,0.032,0.881,0.046,0.023,0.018,0.033,0.261,0.132,0.118,0.129,0.018,0.02,0.02,0.061,0.328,0.095
70,-2685.99,2.44,0.728,0.878,0.032,0.812,0.047,0.023,0.016,0.032,0.263,0.132,0.117,0.123,0.019,0.02,0.019,0.06,0.321,0.094
80,-2686.85,2.6,0.715,0.927,0.035,0.745,0.053,0.022,0.017,0.032,0.26,0.135,0.117,0.116,0.019,0.02,0.02,0.061,0.318,0.094
90,-2691.83,2.53,0.723,0.825,0.033,0.024,0.045,0.022,0.017,0.032,0.263,0.128,0.116,0.034,0.018,0.02,0.02,0.06,0.215,0.082
100,-2694.57,2.5,0.732,0.895,0.033,0.02,0.053,0.022,0.016,0.032,0.264,0.133,0.117,0.032,0.019,0.02,0.019,0.06,0.225,0.083
110,-2695.4,2.66,0.73,0.875,0.032,0.023,0.04,0.021,0.015,0.031,0.263,0.131,0.116,0.032,0.017,0.019,0.019,0.059,0.221,0.082
120,-2696.56,3.39,0.721,0.921,0.032,0.02,0.044,0.022,0.016,0.034,0.262,0.135,0.117,0.031,0.017,0.02,0.019,0.061,0.226,0.083
130,-2697.16,2.91,0.728,0.865,0.031,0.019,0.046,0.022,0.018,0.035,0.263,0.131,0.116,0.031,0.017,0.02,0.02,0.062,0.221,0.083
140,-2698.72,2.77,0.712,0.847,0.033,0.022,0.045,0.02,0.015,0.033,0.261,0.13,0.116,0.031,0.017,0.019,0.018,0.06,0.216,0.082
150,-2699.21,2.94,0.714,0.93,0.032,0.023,0.054,0.022,0.015,0.031,0.26,0.136,0.116,0.032,0.018,0.019,0.018,0.059,0.228,0.082
160,-2699.48,3.1,0.722,0.877,0.03,0.018,0.051,0.021,0.014,0.032,0.261,0.131,0.116,0.031,0.018,0.019,0.018,0.059,0.221,0.082
170,-2699.63,3,0.731,0.879,0.03,0.019,0.047,0.022,0.015,0.033,0.264,0.132,0.115,0.031,0.017,0.02,0.019,0.06,0.222,0.082
180,-2698.06,3.2,0.734,0.921,0.03,0.018,0.055,0.021,0.017,0.033,0.264,0.134,0.114,0.031,0.018,0.019,0.019,0.058,0.229,0.082
190,-2700.69,3.31,0.745,0.929,0.029,0.018,0.048,0.02,0.017,0.033,0.265,0.135,0.114,0.03,0.017,0.019,0.019,0.059,0.23,0.082
200,-2700.45,4.64,0.719,0.881,0.03,0.018,0.052,0.02,0.018,0.032,0.262,0.132,0.114,0.031,0.018,0.019,0.02,0.058,0.221,0.082
,,,,,,,,,,,,,,,,,,,,
batch,perReal1,perReal2,perReal3,perReal4,perReal5,perReal6,perReal7,perReal8,perPredict1,perPredict2,perPredict3,perPredict4,perPredict5,perPredict6,perPredict7,perPredict8,,,,
0,0.3575,0.1551,0.1379,0.1542,0.1014,0.0210,0.0222,0.0507,-0.0016,-0.0027,0.0017,0.1218,0.0926,-0.0011,0.0004,0.0006,,,,
1,0.2582,0.1944,0.1406,0.1938,0.1190,0.0159,0.0136,0.0646,-0.0110,0.0037,0.0007,0.1692,0.1103,0.0007,0.0032,-0.0004,,,,
2,0.3715,0.1579,0.1384,0.1570,0.0836,0.0286,0.0106,0.0525,-0.0010,0.0092,-0.0014,0.1246,0.0838,-0.0001,0.0004,0.0023,,,,
3,0.2978,0.2053,0.1296,0.2048,0.0758,0.0221,0.0121,0.0524,0.0108,0.0062,0.0007,0.1754,0.0760,-0.0013,-0.0025,-0.0004,,,,
4,0.2875,0.2010,0.1499,0.2003,0.0322,0.0256,0.0241,0.0796,-0.0126,-0.0281,-0.0015,0.1721,0.0344,0.0001,0.0017,-0.0009,,,,
5,0.3805,0.1665,0.1363,0.1656,0.0645,0.0097,0.0209,0.0560,0.0030,-0.0032,-0.0014,0.1303,0.0593,-0.0003,-0.0014,-0.0023,,,,
6,0.2457,0.2143,0.1545,0.2134,0.0279,0.0220,0.0329,0.0894,-0.0025,-0.0103,-0.0013,0.1819,0.0321,0.0010,-0.0020,0.0013,,,,
7,0.3159,0.1901,0.1477,0.1894,0.0633,0.0363,0.0097,0.0476,-0.0005,-0.0070,-0.0015,0.1555,0.0665,-0.0015,0.0000,-0.0019,,,,
8,0.3597,0.1642,0.1563,0.1629,0.0578,0.0244,0.0085,0.0663,-0.0036,0.0061,0.0021,0.1320,0.0552,-0.0023,-0.0028,0.0016,,,,
9,0.3300,0.1568,0.1607,0.1557,0.0674,0.0261,0.0242,0.0791,-0.0155,-0.0057,0.0013,0.1226,0.0686,0.0007,0.0003,-0.0007,,,,
AVG,0.3204,0.1806,0.1452,0.1797,0.0693,0.0232,0.0179,0.0638,-0.0035,-0.0032,-0.0001,0.1485,0.0679,-0.0004,-0.0003,-0.0001,,,,
,,,,,,,,,,,,,,,,,,,,
,0.3232,0.1819,0.1465,0.0692678667,0.2845444459,,,,-0.0034561958,-0.0031810763,-5.14364900000001E-005,0.0678846892,0.1477886074,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,Total 1.0,,,,Predicted 0.2,,,,,,,,,,,,,,,
