epoch,log,kl,nll_upper_bound,mse,mae
1,116.874411755,1.04425591709,117.918667672,1.11218354274,0.83810143707,
2,79.0402972785,0.300940051998,79.3412373305,0.538222070363,0.583568996917,
3,51.5335190844,0.165441061126,51.6989601455,0.30992876772,0.429446979285,
4,-2.32520448186,0.187521735102,-2.13768274676,0.329160429703,0.403717575162,
5,131.133067428,0.390417539489,131.523484967,0.55826355416,0.493356873585,
6,36.0107869882,0.367931623677,36.3787186119,0.608180169661,0.530368536439,
7,4.13211723843,0.237400579098,4.36951781752,0.510486197377,0.50631055737,
8,55.5047273671,0.208202364183,55.7129297313,0.467715727472,0.508606656653,
9,27.2620873132,0.169540619009,27.4316279322,0.433973448676,0.493817540908,
10,-4.47976909647,0.089995156984,-4.38977393948,0.401355277756,0.473177212359,
11,-45.1574142692,0.0316728837391,-45.1257413854,0.337363134434,0.416231235876,
12,-35.9836015688,0.0194047800482,-35.9641967887,0.315168849815,0.395866708405,
13,-29.7500970654,0.0217883696377,-29.7283086958,0.293266228086,0.38264389675,
14,9.5607270259,0.021484275411,9.58221130131,0.306322537248,0.389918198927,
15,8.61680580017,0.0180968563418,8.63490265651,0.317725789633,0.398687796135,
16,-58.7248835704,0.0148715143875,-58.710012056,0.312672451312,0.3928711271,
17,43.254161774,0.0117698747022,43.2659316487,0.292543580323,0.385891128162,
18,69.7256912382,0.0106518372202,69.7363430754,0.274284161585,0.373649724934,
19,18.0206428737,0.011307681517,18.0319505552,0.277440996272,0.377001806091,
20,-18.7103121466,0.0147753474708,-18.6955367992,0.29391924386,0.388486122099,
21,-27.3594226142,0.016585657389,-27.3428369568,0.317501390805,0.4056421054,
22,-28.884695736,0.0148227250779,-28.8698730109,0.330511626951,0.414182381499,
23,-29.6525677443,0.0118474383621,-29.640720306,0.333280242709,0.415182970013,
24,-31.4586614432,0.0101472115757,-31.4485142316,0.328740536559,0.411391344482,
25,-33.7189986096,0.00958092351377,-33.7094176861,0.321908427833,0.40612061188,
26,-35.4728937456,0.00939784226104,-35.4634959034,0.319507071423,0.404917020611,
27,-36.7784444692,0.00909998910906,-36.7693444801,0.315557787714,0.401407828435,
28,-37.6530498642,0.00876620767839,-37.6442836565,0.317522130749,0.403597414963,
29,-38.254132797,0.00848614707855,-38.2456466499,0.313650863684,0.399541050334,
30,-39.3826503761,0.00839282666962,-39.3742575495,0.315525151616,0.401898104578,
31,-40.0114121021,0.00832425659283,-40.0030878455,0.313825627674,0.399625481088,
32,-40.9166887776,0.00829533216284,-40.9083934455,0.312828329812,0.399273795559,
33,-41.7719141694,0.00824286590883,-41.7636713035,0.311189999294,0.398329363836,
34,-42.5917546215,0.00824022960571,-42.5835143919,0.312869899687,0.399093233481,
