epoch,log,kl,nll_upper_bound,mse,mae
1,961.692018494,
2,913.558051513,
3,823.86163655,
4,397.162593231,
5,-87.3119814756,
6,-358.285945184,
7,-506.748735996,
8,-610.917934452,
9,-694.957095477,
10,-775.934821499,
11,-795.394300834,
12,-895.864448297,
13,-996.541391619,
14,-1042.82140114,
15,-1070.9158845,
16,-1047.51416959,
17,-1092.18732906,
18,-1204.06217802,
19,-1252.71433252,
20,-1298.52553082,
21,-1257.85009186,
22,-1314.60621343,
23,-1345.89641909,
24,-1160.3801193,
25,-945.082185121,
26,-1014.92997844,
27,-1128.54156664,
28,-1216.19617359,
29,-1134.23056837,
30,-937.978198859,
31,-1097.26478896,
32,-1068.15654063,
33,-1112.50808793,
34,-1047.77928869,
35,-859.165712537,
36,-1064.94237442,
37,-1183.18211245,
38,-1153.7600966,
39,-1038.99895168,
40,-1245.70788807,
41,-1275.32628847,
42,-1293.72529954,
43,-1336.35575599,
44,-1394.54742219,
45,-1295.69689814,
46,-1312.29682681,
47,-1418.73145374,
48,-1250.46483139,
49,-1333.72867186,
50,-1260.52238138,
