epoch,log,kl,nll_upper_bound,mse,mae
1,42.45242397,0.238872292544,42.6912962625,2.07686305786,1.1382022409,
2,42.1360078052,0.0688058701355,42.2048136754,2.04342798396,1.12827814285,
3,41.5273801705,0.0442087208417,41.5715888913,1.97720435392,1.10962941268,
4,40.9739811997,0.0332996535816,41.0072808533,1.90123052382,1.08644612206,
5,39.4247714239,0.0240488179517,39.4488202418,1.91736240188,1.08458867304,
6,22.9899559212,0.0148812724434,23.0048371937,1.97335617131,1.06361649611,
7,1.73886331844,0.00912256014323,1.74798587858,1.84952063342,0.990923348433,
8,-7.87294345109,0.00715317071029,-7.86579028038,1.81984130971,0.970491334879,
9,-12.8874443297,0.0121216298174,-12.8753226998,1.83342089042,0.965520504422,
10,-15.0722026233,0.0215962299834,-15.0506063933,1.85882926002,0.968601056428,
11,-17.054132823,0.028379145165,-17.0257536779,1.87747404464,0.968945943042,
12,-18.2292073543,0.0313154342082,-18.1978919201,1.89032221203,0.968918955372,
13,-19.2682774703,0.0292935918845,-19.2389838784,1.913934096,0.973106077796,
14,-20.4863939981,0.0232156128821,-20.4631783853,1.92273758627,0.97048483291,
15,-20.129268763,0.0172453900449,-20.112023373,1.94180558215,0.973928505951,
16,-21.2578013422,0.0163108696037,-21.2414904726,1.95204308559,0.977170421761,
17,-22.4073842001,0.0174212181721,-22.3899629819,1.94574232889,0.977403572121,
18,-22.863799248,0.0181421890291,-22.845657059,1.9581251668,0.978199391264,
19,-22.9834542995,0.0177184866272,-22.9657358129,1.94061764922,0.970275294052,
20,-23.9281443715,0.0179664628296,-23.9101779086,1.95226126027,0.975334987892,
21,-24.9776823777,0.0180942098557,-24.9595881679,1.96081811207,0.97672791471,
22,-25.5824626057,0.0192334769742,-25.5632291287,1.94867760133,0.972870663353,
23,-25.9778682065,0.0209759215148,-25.9568922849,1.95465671001,0.974129039541,
24,-26.3317842276,0.0208771957948,-26.3109070318,1.95530096347,0.974677227485,
25,-27.1596866393,0.0222916132294,-27.1373950261,1.95998331964,0.974029588025,
26,-27.4525220955,0.0234932791,-27.4290288164,1.95853417921,0.973819425744,
27,-27.8231048885,0.0244282833396,-27.7986766052,1.96361264091,0.974385726306,
28,-28.3906102562,0.0249243231299,-28.365685933,1.96693463561,0.97633515681,
29,-28.2120049415,0.0258891131055,-28.1861158284,1.9557105107,0.974691563401,
30,-28.3240614386,0.0273275433172,-28.2967338952,1.96822740808,0.975412917584,
31,-29.3077095262,0.0290821817125,-29.2786273445,1.96870623992,0.976006353011,
32,-29.6574015476,0.0299558855139,-29.6274456621,1.94944119921,0.970975121689,
33,-29.8892354643,0.0315398620593,-29.8576956023,1.96801152797,0.974335412122,
34,-30.1338612492,0.0333262972305,-30.1005349519,1.96232073502,0.971207649923,
35,-29.8333629126,0.0344005496792,-29.7989623629,1.97046785021,0.973780250901,
36,-30.6957560894,0.0359421563675,-30.659813933,1.97123755021,0.972382443847,
37,-31.3590832598,0.038153819168,-31.3209294406,1.96705013581,0.971499635188,
38,-30.983645614,0.0394597916794,-30.9441858223,1.96553397709,0.972467355521,
39,-26.9571103239,0.0407894377266,-26.9163208862,1.96433798292,0.971625693973,
40,-25.1669744669,0.0418292465344,-25.1251452204,1.9646628042,0.971190396658,
41,-31.4183209686,0.0417062955484,-31.376614673,1.97631344388,0.973979728341,
42,-32.2709876443,0.0423292175963,-32.2286584267,1.97364925986,0.970980404048,
43,-32.6593997505,0.0425926472853,-32.6168071033,1.96890016022,0.971058694376,
44,-32.8197157118,0.0415053687051,-32.778210343,1.97704603783,0.969922170862,
45,-32.9203005196,0.0411998870434,-32.8791006326,1.95685301041,0.969197788727,
46,-33.9704670289,0.0400127029385,-33.930454326,1.96065491763,0.971247131802,
47,-35.9800905484,0.038819584946,-35.9412709635,1.97648515024,0.972928270147,
48,-36.8430284456,0.038098455983,-36.8049299897,1.9699415732,0.970529029135,
49,-37.6524881793,0.0370648885856,-37.6154232907,1.98889857159,0.972705513895,
50,-37.1025975291,0.0355113633319,-37.0670861657,1.95701275582,0.96702441237,
51,-38.6583886186,0.0358464752997,-38.6225421433,1.98049855335,0.971866086708,
52,-42.4235286415,0.0345205190268,-42.3890081225,1.95439752334,0.969015053651,
53,-43.4244675963,0.0331431986743,-43.3913243977,1.98132400891,0.974360750545,
54,-43.8282722146,0.0328045612491,-43.7954676533,1.97751456966,0.971945009318,
55,-44.2706155943,0.0323106915688,-44.2383049027,1.97502529683,0.97265549391,
56,-44.5794239947,0.0319804641923,-44.5474435306,1.98149093421,0.970966822001,
57,-44.9315613808,0.0319892669148,-44.8995721138,1.98055827515,0.973209419265,
58,-46.1368500109,0.031578529171,-46.1052714817,1.97092741922,0.969857125587,
59,-46.438497155,0.0305116203381,-46.4079855347,1.98398025315,0.972819134562,
60,-46.7730180581,0.03011143773,-46.7429066204,1.9970871132,0.97241421506,
61,-46.8582848532,0.0302348043386,-46.8280500489,1.99466552927,0.974720786749,
62,-47.0706013276,0.0303751947636,-47.0402261329,1.984195751,0.971100334851,
63,-47.4142263675,0.0298653281588,-47.3843610393,1.98399968594,0.972104004649,
64,-47.6368505887,0.0295714248434,-47.6072791638,1.97463488177,0.969884728301,
65,-47.8469730049,0.0296305603505,-47.8173424446,1.9603489844,0.970669048411,
66,-47.9048236301,0.0293746219535,-47.8754490082,1.97732689756,0.972854721512,
67,-48.094592701,0.0292747199104,-48.0653179811,1.97461960902,0.968219872922,
68,-48.3853060486,0.0294267121921,-48.3558793364,1.96855004484,0.97114367059,
69,-48.5250419995,0.029057722576,-48.495984277,1.97724657346,0.970887485052,
70,-48.8137246091,0.0289269624262,-48.7847976466,1.98071781526,0.974364578553,
71,-48.8921708391,0.029133194953,-48.8630376441,1.98587957859,0.973536794777,
72,-49.0949753023,0.0291958944582,-49.0657794079,1.98086831777,0.97235387451,
73,-45.4697912245,0.0295028062644,-45.4402884182,1.97595474068,0.972315533447,
74,1.83464805904,0.0548124130926,1.88946047213,2.01876268386,0.991132146453,
75,-2.82229183197,0.0513161541591,-2.77097567781,2.09395025203,1.01297236703,
76,-11.8770918491,0.0301912216616,-11.8469006274,2.06728200372,1.00306602156,
77,-16.4254958366,0.0274469660138,-16.3980488706,2.05761742079,0.99883955186,
78,-21.115109815,0.0265513216579,-21.0885584933,2.04426978654,0.987540325306,
79,-23.4760931299,0.0275013589984,-23.4485917709,2.0169581996,0.98197180649,
80,-22.8621616529,0.0283551622163,-22.8338064907,2.01275153715,0.980627761125,
81,-25.1073779709,0.0294708577456,-25.0779071132,2.00850365881,0.976995741195,
82,-26.712547667,0.0307058604522,-26.6818418066,2.00059542784,0.975114725907,
83,-29.7031422784,0.0320140985427,-29.6711281799,1.99455240819,0.973873295212,
84,-32.2328329922,0.0342574876097,-32.1985755046,2.00313744095,0.975258288742,
85,-31.1626104677,0.035226185801,-31.1273842819,1.99023764605,0.974236760217,
86,-31.1489672545,0.0360480166419,-31.1129192378,1.98620319439,0.974053166702,
87,-25.1814235842,0.0806462057623,-25.1007773784,2.00929999154,0.979235132363,
88,-29.7346925169,0.0994899161707,-29.6352026007,1.97976844056,0.972058844213,
89,-33.2786740722,0.0448885538293,-33.2337855184,1.95387814665,0.969978287654,
90,-33.6496400423,0.0328639983097,-33.616776044,1.96953711036,0.971108825271,
91,-33.9881968214,0.0322708847446,-33.9559259367,1.94796053127,0.96987303182,
92,-34.0179520399,0.0323961651078,-33.9855558748,1.96244749614,0.971082823068,
93,-34.0265144517,0.0326479555876,-33.9938664961,1.97788954115,0.973784085356,
94,-33.4177533131,0.0329515286632,-33.3848017844,1.95986812363,0.968251875315,
95,-32.2727403618,0.0364800070401,-32.2362603547,1.96008597684,0.970271471479,
96,-17.5784536004,0.0638848427326,-17.5145687576,1.94986987612,0.967974036106,
97,-16.4678830918,0.0435928271683,-16.4242902646,1.9282191736,0.966264330823,
98,-20.1518262889,0.0414471566444,-20.1103791322,1.93561572903,0.967668278957,
