epoch,log,kl,nll_upper_bound,mse,mae
1,371.695321191,3.89410067397,375.589421865,2.35050069931,1.12340684811,
2,209.887890062,1.44516138918,211.333051451,4.70091026688,1.33483181967,
3,116.480333921,0.675409314204,117.155743235,2.07787982593,0.852990874528,
4,123.012911894,0.608040898591,123.620952792,2.08117792043,0.831298618074,
5,336.09813427,1.53331556963,337.63144984,1.84554823822,0.792302365062,
6,109.152890638,0.303968549703,109.456859188,2.11982561359,0.914061185698,
7,80.1241401922,0.388533282736,80.512673475,2.08579527874,0.889492623835,
8,195.931165382,2.69243761621,198.623602999,1.7642338529,0.71538323282,
9,103.610464183,0.490975782699,104.101439965,2.23299998043,0.837074823741,
10,121.534245928,0.186255574984,121.720501503,2.42144177183,0.867412508643,
11,31.222976809,0.115980795213,31.3389576042,1.99588934407,0.74309667238,
12,329.770063665,0.0875657812565,329.857629446,2.16690162236,0.775910898166,
13,299.637305862,0.0523740397421,299.689679902,1.73272495415,0.762051989944,
14,176.815752019,0.23911536772,177.054867387,2.78664852136,1.01683561376,
15,102.232069296,0.199857960458,102.431927257,2.00570794261,0.833057564659,
16,74.5165595688,0.12192286554,74.6384824343,2.29980311582,0.985575620813,
17,237.924408703,0.0185660678095,237.942974771,2.86279361371,1.16251557648,
18,74.9413101557,0.00298154188435,74.9442916976,1.85501795723,0.812977189685,
19,210.768114087,0.00184546690983,210.769959554,3.46272820976,1.09489852177,
20,216.339731936,0.00281796119023,216.342549897,6.50398846192,1.70493183057,
21,122.538051696,0.000860806407233,122.538912503,5.29788158614,1.52303953442,
22,169.682246514,0.000377954132311,169.682624469,2.76171558327,1.04544636404,
23,106.613173977,0.00150043748366,106.614674415,1.8278670859,0.820053243199,
24,52.9569246618,0.00175037585726,52.9586750376,2.36755664706,0.900560353969,
25,217.277355638,0.0174538645769,217.294809502,3.78780711827,1.09746229851,
26,130.750364472,0.00505024837781,130.755414721,3.03661038177,1.04433147066,
27,214.497708748,0.00670539237964,214.50441414,2.7062754569,1.13150284728,
28,108.299888067,0.00195092757955,108.301838994,2.19283418514,0.956296024255,
29,64.8858318972,0.00267756402655,64.8885094613,2.59768136723,1.01112322705,
30,190.157802829,0.000797611931321,190.158600441,2.7155395081,1.10791457016,
31,78.7440860196,0.00035741722655,78.7444434368,2.02735244859,0.881997809468,
32,225.166550158,0.000822667155212,225.167372825,2.48063805648,0.975517045992,
33,45.1008304317,0.00134028964588,45.1021707214,2.40885154757,0.925865834807,
34,44.0491483989,0.00267791631902,44.0518263152,2.41758788315,0.936064673148,
35,371.701987077,0.00158195222903,371.703569029,2.90492939297,1.06101538452,
36,128.808786825,0.0201009236863,128.828887749,2.05393020233,0.954921266391,
37,107.215713834,0.00869883884598,107.224412673,1.6276707086,0.737251247931,
38,303.298035946,0.00900719655452,303.307043142,3.85509897137,1.27027060957,
39,154.573352579,0.0128654428424,154.586218022,4.59727171055,1.43118291946,
40,89.7200903762,0.00768579859133,89.7277761748,2.64557416621,1.08295068315,
41,208.792092795,0.00591841222115,208.798011207,2.54313550429,1.08756816634,
42,122.49558654,0.00257307327793,122.498159613,2.25099606203,0.999638887565,
43,172.678956934,0.0553487592414,172.734305694,2.45760039749,1.02366954485,
44,132.366222449,0.697592272167,133.063814721,2.17881568827,0.954810059784,
45,81.9938960052,0.161477868138,82.1553738733,2.23507471531,0.938137983222,
46,61.0625318406,0.0826097982837,61.1451416388,2.19351386852,0.867950857975,
47,93.6391426367,0.0179147454675,93.6570573822,2.1544496997,0.8642745591,
48,85.8074021463,0.00703895726366,85.8144411036,2.32080990917,0.956053979288,
49,71.6042430738,0.0021314669806,71.6063745408,2.36468148161,0.966339660075,
50,20.4738592752,0.00174388808613,20.4756031633,2.500338758,1.01050779958,
51,176.682785049,0.000238309192965,176.683023359,2.64971896545,1.12789206139,
52,202.670089565,5.25165576518e-05,202.670142082,2.58628588374,1.12413588907,
53,176.841273077,3.09662399468e-05,176.841304043,2.44838491139,1.06739927573,
54,86.0424708391,1.72620785818e-05,86.0424881012,2.37941907591,1.03205935343,
55,310.42128598,1.27150419494e-05,310.421298695,2.24954449337,1.05805210522,
56,174.148722766,0.0036209808442,174.152343747,1.96196934269,1.00597974423,
57,137.609528302,0.673437911564,138.282966213,1.75969767833,0.844515960212,
58,149.809386052,0.647356115113,150.456742167,1.90974553118,0.878054139135,
59,106.799053572,0.33260398787,107.13165756,1.83361723742,0.779378101267,
60,318.474933047,0.45954756641,318.934480613,3.93204200639,1.20321016934,
61,87.7558605931,0.108929074377,87.8647896675,1.81924975956,0.777110205695,
62,316.135330745,0.12507868127,316.260409426,1.51648184486,0.773174899458,
63,70.2520026571,0.0312618698491,70.2832645269,1.83052799764,0.8669257917,
64,152.44989936,0.131833880995,152.581733241,1.56535712974,0.767729254558,
65,58.3101456846,0.426571957337,58.7367176419,1.58483214384,0.758778677214,
66,74.4235674342,0.117091010298,74.5406584445,1.4917467957,0.736541976515,
67,78.5680963976,0.0283506074481,78.596447005,1.61395639875,0.755077972676,
68,100.548426009,0.019321683246,100.567747692,1.47639885649,0.744546055993,
69,213.518930768,0.00696004966203,213.525890818,1.3647058776,0.795566937796,
70,101.967090664,0.00252488290071,101.969615547,1.5034985645,0.768549475402,
71,80.7179659172,0.00186833221435,80.7198342494,1.55235719618,0.721098221388,
72,56.4020797648,0.00127203216968,56.403351797,1.66257920994,0.743606360505,
73,95.9331184651,0.00115470797201,95.934273173,1.43345811929,0.717047133782,
74,121.299337479,0.000796182125153,121.300133661,1.72833985184,0.777697038552,
75,105.166591253,0.000165789070639,105.166757042,1.54360186337,0.848135464834,
76,101.743226847,0.000205819900054,101.743432667,1.38156078349,0.767009726824,
77,89.5994656347,0.000149866664207,89.5996155013,1.57161672407,0.732986739852,
78,23.2449440166,5.71316692558e-05,23.2450011483,1.36468967599,0.696740062867,
79,21.1226629886,5.69241348802e-05,21.1227199127,1.37921783429,0.695983499763,
80,43.6386377937,3.26471322435e-05,43.6386704408,1.30519659918,0.690919777653,
81,43.5695745038,2.880350273e-05,43.5696033073,1.260234936,0.678218359673,
82,7.71990729619,3.82862046726e-05,7.71994558239,1.22310133252,0.668049444009,
83,-31.77120899,4.37062144752e-05,-31.7711652838,1.29230662794,0.697372209258,
84,-86.2544090331,4.45179580618e-05,-86.2543645152,1.43194976886,0.735809902612,
85,45.7908848305,3.99890518738e-05,45.7909248196,1.41302898765,0.72744331043,
86,-0.267583507422,2.77049870792e-05,-0.267555802435,1.31284945739,0.687126924473,
87,-25.75635351,2.61164370017e-05,-25.7563273936,1.28049910682,0.687978629681,
88,-24.7329313971,2.08378956655e-05,-24.7329105592,1.25783997447,0.677082060281,
89,-3.23608605964,1.74862546068e-05,-3.23606857339,1.30545657476,0.70859205091,
90,-3.59871777806,1.25505374019e-05,-3.59870522752,1.22457859865,0.67695353717,
91,-30.8520487265,1.20598238505e-05,-30.8520366666,1.21003946798,0.676283544542,
92,-38.9529171248,1.57501781578e-05,-38.9529013746,1.25944168682,0.694294203294,
93,-15.2773112134,1.04311686084e-05,-15.2773007823,1.27285128781,0.69736782984,
94,-29.3569013049,8.61031741376e-06,-29.3568926946,1.26387533089,0.689902884538,
95,9.98558383063,4.70339776938e-06,9.98558853403,1.26724188832,0.695603336463,
96,-28.3345843601,4.62794692964e-06,-28.3345797321,1.27003075847,0.69717656888,
97,-20.6684005577,8.14521547395e-06,-20.6683924125,1.26796223521,0.696115395146,
98,-30.1005132693,7.97898399524e-06,-30.1005052903,1.24192758202,0.69015593738,
