epoch,log,kl,nll_upper_bound,mse,mae
1,654.240431178,
2,-57.1579725638,
3,-535.43322566,
4,-818.226528435,
5,-936.886740613,
6,-1031.90688342,
7,-1099.76035027,
8,-1174.83006682,
9,-1237.26246629,
10,-1248.54436635,
11,-1266.95942884,
12,-1313.37250337,
13,-1279.47808777,
14,-1226.17431347,
15,-1123.833391,
16,-1113.34406907,
17,-1014.74368045,
18,-1185.90493986,
19,-1140.53844678,
20,-1080.81831054,
21,-879.930306716,
22,-1180.54757041,
23,-1266.66098126,
24,-1119.13587801,
25,-1158.39419896,
26,-441.402275918,
27,-839.558326082,
28,-749.300188604,
29,-1165.45060769,
30,-883.953271654,
31,-663.781079384,
32,-1116.00016205,
33,-872.2870822,
34,-759.075041916,
35,-571.665822093,
36,-827.323474475,
37,-1192.50334311,
38,-1140.70176161,
39,-1366.62014422,
40,-1557.96713826,
41,-1246.48150885,
42,-1330.17381695,
43,-1204.57106934,
44,-710.985339648,
45,-1138.08267377,
46,-1377.61135038,
47,-1385.80063651,
48,-686.62346967,
49,-557.049102598,
50,-885.153085208,
51,-1070.57730783,
52,-845.561814645,
53,-1280.74271917,
54,-1527.54557563,
55,-1183.06759949,
56,-1492.16842345,
57,-1537.43020846,
58,-989.160859232,
59,-1205.52735135,
60,-1477.57551126,
61,-1397.38283867,
62,-1220.05964677,
63,-1273.26766167,
64,-945.136084005,
65,-669.209496379,
66,-857.922719829,
67,-908.933896796,
68,-638.225184887,
69,-617.336998027,
70,-806.723746418,
71,-1167.7859596,
72,-1342.2685074,
73,-1032.10605374,
74,-1223.65369139,
75,-701.394623073,
76,-231.035889352,
77,-589.865060053,
78,-863.432756402,
79,-952.730356743,
80,-1035.60736927,
81,-1027.41185178,
82,-1122.74031371,
83,-1486.87040198,
84,-1544.0970848,
85,-1625.90130619,
86,-1472.40835446,
87,-1518.11418669,
88,-1433.92135306,
89,-1330.12225586,
90,-1172.19355142,
91,-1294.73267884,
92,-1588.33454883,
93,-1611.89614433,
94,-1795.84431428,
95,-1481.46900836,
96,-986.593175084,
97,-1211.99234896,
98,-1088.09920199,
99,-991.81664411,
100,-1218.01678314,
101,-832.27513183,
102,-537.454540727,
103,-746.18987039,
104,-1216.06389291,
105,-1211.80313345,
106,-904.120706106,
107,-1038.97499237,
108,-902.136697464,
109,-1026.69134418,
110,-615.357370743,
111,-581.741639034,
112,-277.063962243,
113,-489.240409086,
114,-1017.58435116,
115,-1093.18771061,
116,-730.060543714,
117,-889.51062135,
118,-1105.41350172,
119,-1605.33789118,
120,-1719.83414359,
121,-1760.13963836,
122,-1469.27252475,
123,-152.115981242,
124,-632.20236367,
125,-1205.99673168,
126,-1518.33883091,
127,-1342.63897372,
128,-1206.29706303,
129,-1347.06430858,
130,-1239.13439671,
131,-1283.25241151,
132,-1464.60085931,
133,-1602.09590618,
134,-1326.37953399,
135,-1360.04865016,
136,-1550.03110393,
137,-1642.6003546,
138,-1404.10558923,
139,-1294.28565685,
140,-1700.94341066,
141,-1448.42403355,
142,-968.232549755,
143,-1283.39782866,
144,-1677.37007301,
145,-1717.04878063,
146,-1177.2471146,
147,-1067.48020624,
148,-1329.50545821,
149,-770.06550604,
150,-725.992751628,
151,-723.577026249,
152,-1260.70265466,
153,-850.585763769,
154,-1354.04746302,
155,-1674.80904847,
156,-1223.29565856,
157,-811.594421135,
158,-1239.68638424,
159,-1573.63662655,
160,-1722.87408959,
161,-672.101358365,
162,-1094.11692778,
163,-1544.82750543,
164,-1018.48617553,
165,-1372.97419167,
166,-1682.7373834,
167,-1904.76259323,
168,-1989.87246242,
169,-1816.11866828,
170,-1929.55576799,
171,-1690.09175513,
172,-1896.00228951,
173,-1820.53790168,
174,-1944.76676917,
175,-2011.77056785,
176,-2085.52226408,
177,-2229.90323001,
178,-2277.47726562,
179,-2380.42270461,
180,-2410.8651807,
181,-2086.19991826,
182,-2163.89944729,
183,-2036.34583964,
184,-2160.63913465,
185,-2249.86391241,
186,-2241.74874976,
187,-2301.67515217,
188,-1942.25699948,
189,-1500.33813926,
190,-1104.83802715,
191,-978.183369796,
192,-1155.70852726,
193,-1521.62471419,
194,-1371.75966081,
195,-1467.79426893,
196,-1796.18677248,
197,-1849.76068968,
198,-2025.43550938,
199,-1870.03980803,
200,-2075.10542731,
