epoch,log,kl,nll_upper_bound,mse,mae
1,408.212037045,
2,-483.665316282,
3,-715.514797991,
4,-810.067963428,
5,-790.564142658,
6,-865.38982599,
7,-881.762871779,
8,-769.966785201,
9,-813.898873086,
10,-813.408839789,
11,-539.829759244,
12,-420.006860352,
13,-853.709057598,
14,-1151.50943143,
15,-707.634087998,
16,-983.754985887,
17,-905.401354125,
18,-905.609784711,
19,-85.5754103023,
20,-733.246984619,
21,-856.283326978,
22,-768.689388198,
23,-545.226470236,
24,-560.420095462,
25,-1039.0358648,
26,-734.476266498,
27,-803.696302475,
28,-605.724653173,
29,-1080.42184287,
30,-1258.66311402,
31,-1217.50136501,
32,-1029.95960612,
33,-1134.9673306,
34,-526.214745749,
35,-344.329052296,
36,-998.400068568,
37,-1101.23884474,
38,-1373.33062277,
39,-1296.08752907,
40,-1225.3797211,
41,-890.201344932,
42,-903.973751966,
43,-1149.95549498,
44,-1465.48867355,
45,-1443.78561972,
46,-1098.99802031,
47,-869.18533336,
48,-1028.49850145,
49,-700.42878319,
50,-1141.72854836,
51,-1300.16558831,
52,-1645.83424592,
53,-1955.23681022,
54,-2123.03128413,
55,-2225.48229618,
56,-2213.69972681,
57,-2173.44656964,
58,-2232.95160384,
59,-2292.21010557,
60,-2277.41895215,
61,-2278.90085755,
62,-2331.6684102,
63,-2369.75495744,
64,-2388.59646586,
65,-2396.04458032,
66,-2396.2170013,
67,-2427.05965723,
68,-2452.37439951,
69,-2385.54209193,
70,-2272.70924881,
71,-2408.53934808,
72,-2343.60776426,
73,-2275.81384434,
74,-2299.34945535,
75,-2340.18644368,
76,-2355.20275391,
77,-2244.87727704,
78,-2387.7318289,
79,-2416.89797559,
80,-2416.29261468,
81,-2414.38304446,
82,-2453.24329912,
83,-2476.7876216,
84,-2355.21344589,
85,-2413.99660535,
86,-2273.94587437,
87,-2424.10951915,
88,-2382.01724894,
89,-2431.82895629,
90,-2349.07986136,
91,-2480.63814278,
92,-2419.10031022,
93,-2486.87876419,
94,-2458.64591227,
95,-2514.10997446,
96,-2468.10253828,
97,-2509.38111801,
98,-2471.3178673,
99,-2522.1760833,
100,-2403.68969573,
101,-2496.63905263,
102,-2413.60641328,
103,-2228.9135265,
104,-2404.50067549,
105,-2448.55118638,
106,-2512.62759072,
107,-2355.05944413,
108,-2393.77224554,
109,-2517.13446817,
110,-2475.64265699,
111,-2499.38618989,
112,-2510.83334428,
113,-2509.96023816,
114,-2467.10528861,
115,-2506.26738573,
116,-2536.70322938,
117,-2591.10991926,
118,-2550.9322936,
119,-2566.79865078,
120,-2513.22292003,
121,-2428.00408778,
122,-2527.74615838,
123,-2565.1378628,
124,-2546.60171041,
125,-2419.3375302,
126,-2512.03247396,
127,-2368.3877687,
128,-2398.54430112,
129,-2478.39070399,
130,-2493.0603351,
131,-2120.07094175,
132,-2405.72259291,
133,-2492.66615706,
134,-2482.23725989,
135,-2497.60855532,
136,-2485.20172031,
137,-2557.86504119,
138,-2584.66099919,
139,-2483.52183672,
140,-2367.43710282,
141,-2300.31490815,
142,-2492.58316654,
143,-2470.99679789,
144,-2545.24572951,
145,-2494.00720208,
146,-2455.14590481,
147,-2447.72325366,
148,-2473.83665305,
149,-2547.3790784,
150,-2604.60117912,
