epoch,log,kl,nll_upper_bound,mse,mae
1,240.134603254,
2,75.3559019872,
3,-41.1299499451,
4,-122.446660606,
5,-174.503765395,
6,-202.56770292,
7,-204.459507708,
8,-211.048204674,
9,-180.643199264,
10,-227.619371783,
11,-165.444304972,
12,-230.42070563,
13,-264.700823538,
14,-283.426276806,
15,-288.666505942,
16,-301.297918639,
17,-238.232922882,
18,-192.563703656,
19,-12.8851541329,
20,-201.117835421,
21,-189.037711897,
22,-261.090927408,
23,-255.645016271,
24,-218.634016167,
25,-297.71791548,
26,-304.083319494,
27,-334.930764431,
28,-355.493751767,
29,-352.857763706,
30,-348.311923119,
31,-367.076188944,
32,-379.238048379,
33,-391.584522799,
34,-394.933616362,
35,-393.053917955,
36,-400.008000426,
37,-403.684887469,
38,-413.725095725,
39,-417.277079703,
40,-410.862297122,
41,-381.771180827,
42,-401.577641307,
43,-410.061360914,
44,-408.549907153,
45,-418.495254135,
46,-425.801515542,
47,-430.070268621,
48,-434.227365367,
49,-411.475866063,
50,-417.731977546,
51,-432.946413389,
52,-433.213071435,
53,-409.885395569,
54,-426.774203955,
55,-445.554628965,
56,-411.967615119,
57,-424.235015559,
58,-405.407966295,
59,-408.265291125,
60,-408.922979948,
61,-425.518669109,
62,-109.887154609,
63,-193.160542095,
64,-164.601386747,
65,-263.216350317,
66,-312.976481106,
67,-326.642788687,
68,-274.405814855,
69,-277.406561299,
70,-300.927264239,
71,-356.357447269,
72,-380.401880395,
73,-367.155378009,
74,-245.945748618,
75,-333.721973593,
76,-376.240926987,
77,-390.12820021,
78,-369.515489041,
79,-331.758851258,
80,-176.260157684,
81,-178.319125876,
82,-253.705874785,
83,-287.834304916,
84,-373.001567691,
85,-402.818710762,
86,-423.543285766,
87,-430.716936496,
88,-441.602097454,
89,-443.775776448,
90,-460.029433841,
91,-450.828225513,
92,-421.880665111,
93,-450.842828914,
94,-464.134381452,
95,-468.116482442,
96,-474.331874973,
97,-473.955390359,
98,-468.747137317,
99,-448.297584624,
100,-343.866211441,
