epoch,log,kl,nll_upper_bound,mse,mae
1,14.2569652162,0.00243948753307,14.2594047038,2.14072871074,1.12688471786,
2,14.1373499094,0.000556815756846,14.1379067251,2.08637935674,1.10758336438,
3,14.0839878888,0.000300559032222,14.0842884478,2.06425761616,1.09933553578,
4,12.4878035999,0.00147117047694,12.4892747703,1.86639128514,1.00085735079,
5,0.225151984169,0.00415717578252,0.229309159952,1.65594762593,0.688741514237,
6,-4.96342116646,0.00289536865669,-4.9605257978,1.85114148922,0.697641029268,
7,-8.93617221539,0.00335273707009,-8.93281947832,1.64417103209,0.65118068999,
8,-9.2870921518,0.0137117625336,-9.27338038926,1.5415214192,0.599309293938,
9,-4.71936633025,0.0437492791537,-4.67561705109,1.63573289474,0.669930783646,
10,-13.0371337448,0.0450317669806,-12.9921019778,1.31398520287,0.517687045106,
11,-9.84026612588,0.0455818283075,-9.79468429757,1.30055444139,0.517679517988,
12,-17.1881496817,0.0274086818939,-17.1607409998,1.13891482525,0.4459447545,
13,-18.0243819158,0.0292891521213,-17.9950927637,1.10414934091,0.430696951633,
14,-20.2550762267,0.0184904103697,-20.2365858164,1.03379753647,0.409442916079,
15,-19.0796633635,0.00702295402408,-19.0726404095,0.998856991948,0.396961062831,
16,-11.9182122669,0.015405105069,-11.9028071618,1.0376715862,0.442055401273,
17,-19.7869805409,0.00961790352571,-19.7773626374,0.905500715704,0.370592339546,
18,-3.36087939087,0.00785158576205,-3.35302780511,0.950669180776,0.411412143607,
19,-8.75541153267,0.0230496579737,-8.7323618747,1.11595565622,0.493632493004,
20,-6.79859553936,0.00726185512545,-6.79133368424,0.910683082405,0.390296834788,
21,-2.01504259495,0.0094241553561,-2.0056184396,0.956689739263,0.46413211196,
22,-15.0463212411,0.0090624147441,-15.0372588264,0.924248107032,0.413672144876,
23,-11.9029807429,0.00780718034729,-11.8951735625,0.8687844093,0.417206409077,
24,-20.7845525667,0.00671144002051,-20.7778411267,0.752468511684,0.334657403011,
25,-23.3763721563,0.00904366036012,-23.3673284959,0.728908031251,0.314406401589,
26,-23.5682904508,0.00775893094892,-23.5605315198,0.723640137575,0.312349090847,
27,-23.4552377392,0.0104904455789,-23.4447472937,0.722510119496,0.31391098592,
28,-24.9621023974,0.00990121480929,-24.9522011825,0.725672668538,0.312293561359,
29,-22.556569424,0.00753207959267,-22.5490373444,0.729036619375,0.313229644759,
30,-17.9532956985,0.0121198106436,-17.9411758879,0.806678277479,0.364494616881,
31,-24.6032065477,0.0137197104543,-24.5894868373,0.694789081769,0.296476646611,
32,-22.711035237,0.0126181349618,-22.6984171021,0.743627287115,0.318805780902,
33,-24.4114734498,0.0102396146343,-24.4012338352,0.739642323992,0.314713997767,
34,-25.327866774,0.0165902231488,-25.3112765508,0.74456947523,0.318063070342,
35,-25.1582187307,0.0113669636234,-25.1468517671,0.730136848188,0.313896011101,
36,-19.5443234556,0.0108298858006,-19.5334935698,0.709044664665,0.311963362826,
37,-21.3073923093,0.0198059564161,-21.2875863529,0.758796713253,0.339916740568,
38,-20.0377733034,0.013982211994,-20.0237910914,0.689493499508,0.297512078794,
39,-22.4080037574,0.0200797653495,-22.3879239921,0.698349428036,0.316237260143,
40,-25.2637494343,0.012550555828,-25.2511988784,0.662504111663,0.285671793092,
41,-24.696849502,0.014041373869,-24.6828081281,0.651495125981,0.286146611239,
42,-25.0748010305,0.010684461617,-25.0641165689,0.674773556967,0.300063808309,
43,-26.1652415336,0.00815698121505,-26.1570845524,0.636123889958,0.277656786809,
44,-26.8791471917,0.010425907282,-26.8687212844,0.639787072274,0.282033056725,
45,-24.1947343561,0.0081314151808,-24.1866029409,0.641227845862,0.283891016199,
46,-25.2721674052,0.012098150958,-25.2600692543,0.660881837424,0.295426168519,
47,-26.9514382212,0.00936686578167,-26.9420713554,0.627894014132,0.273337251914,
48,-26.7383394818,0.0109494825488,-26.7273899993,0.64147957155,0.282678268613,
49,-27.4500309251,0.00897657682179,-27.4410543483,0.64698441315,0.284641445574,
50,-25.5727308812,0.00765267428739,-25.565078207,0.623561408378,0.275855239548,
51,-26.2636789149,0.0108233864455,-26.2528555284,0.627258063889,0.280459163142,
52,-26.5292785916,0.007923771043,-26.5213548205,0.620611908448,0.274361752389,
