epoch,log,kl,nll_upper_bound,mse,mae
1,13.5930197751,0.0742710619896,13.6672908371,2.28308849078,1.15875240596,
2,8.27365669009,0.0178586427353,8.29151533283,2.74687000157,1.03784443897,
3,-3.27493633532,0.011342886094,-3.26359344923,1.8125020425,0.704903375385,
4,-3.47539530084,0.00805038864743,-3.46734491219,2.15244553524,0.855129961886,
5,6.06115718295,0.0101948264717,6.07135200942,1.75524825397,0.731966445071,
6,9.11347382482,0.00551471799041,9.11898854281,1.96581492262,0.946122415836,
7,-4.64491720918,0.00472544343434,-4.64019176574,1.89800997438,0.728497760525,
8,-9.95136313363,0.001847908068,-9.94951522556,1.70867176874,0.660448932874,
9,-7.94756454607,0.00185386425442,-7.94571068181,1.99269748177,0.756449934685,
10,-2.61364961547,0.000742935887845,-2.61290667958,1.99365446527,0.79137212094,
11,-9.56923462192,0.00844985413647,-9.56078476778,1.70336026676,0.622251082582,
12,-9.82308671356,0.0170286112086,-9.80605810235,2.15139681299,0.787693527563,
13,-15.2700843786,0.00335668154286,-15.266727697,2.00345886615,0.714395658361,
14,-16.4023885392,0.00109768457088,-16.4012908547,1.96720889441,0.704728402873,
15,-4.69609817427,0.00025734830678,-4.69584082597,2.1051687239,0.808906094348,
16,-5.63112426962,0.000704199871684,-5.63042006975,1.85018783558,0.70836415889,
17,-12.8142706093,0.039575340642,-12.7746952687,2.02338785833,0.71396031211,
18,-16.9273676862,0.028475562537,-16.8988921237,2.02376941494,0.71833180806,
19,-13.1425834733,0.0177133629227,-13.1248701103,2.09345522634,0.747082316323,
20,-16.4239019236,0.00607829597541,-16.4178236277,1.94159429757,0.688051339842,
21,-8.71339455099,0.00153199563577,-8.71186255535,2.26200743297,0.810355266748,
22,-12.6925106526,0.00035515503257,-12.6921554976,1.8619103862,0.676009022101,
23,-12.7977172828,3.01489091018e-05,-12.7976871339,2.00626529674,0.708410393912,
24,-5.61656363452,0.000134831206042,-5.61642880332,2.03224646227,0.764471653325,
25,-7.18952354992,6.30336480026e-06,-7.18951724655,2.23015779026,0.799406132456,
26,-3.41257512537,4.52357485431e-07,-3.41257467302,2.24488338794,0.869227083014,
27,-5.79839079621,1.05945310138e-07,-5.79839069026,1.90785037948,0.707821798261,
28,9.58015323308,1.61329357586e-06,9.58015484637,2.16750469115,0.979970717652,
29,-4.0639626993,3.84599674772e-07,-4.0639623147,2.30598941504,0.868680776485,
30,-7.71254094353,1.80193780514e-07,-7.71254076334,2.24373567617,0.83519007929,
31,6.00348097629,5.73659287254e-08,6.00348103366,2.18403728746,0.872809405134,
32,-6.44484570725,7.50421579814e-08,-6.44484563221,2.17031856566,0.798443653363,
33,-9.05663884998,3.33899313548e-08,-9.05663881659,2.1222584017,0.78179651283,
34,5.4826320576,1.27006236392e-08,5.4826320703,2.24024284972,0.903591271398,
