epoch,log,kl,nll_upper_bound,mse,mae
1,531.254336577,
2,82.4434730415,
3,308.719287941,
4,-100.781227137,
5,-335.351687781,
6,-391.272403825,
7,-53.8079445986,
8,14.652833433,
9,-54.1789371107,
10,-303.559195915,
11,-203.371484355,
12,-296.715497947,
13,-554.685272994,
14,-691.549955729,
15,-738.565772053,
16,-769.879047812,
17,-789.308174222,
18,-809.54140361,
19,-844.819379733,
20,-903.214840814,
21,-923.387803458,
22,-951.876179346,
23,-723.321246238,
24,-667.54244468,
25,-721.977755265,
26,-771.417812672,
27,-812.001959395,
28,-850.422414766,
29,-721.364426877,
30,-226.050069309,
31,-341.624874076,
32,-455.127989019,
33,-544.671192034,
34,-108.277166777,
35,2.41711593408,
36,-493.116749476,
37,-565.050129233,
38,-601.774121752,
39,-632.041437119,
40,-668.603901826,
41,-684.254500127,
42,-732.380427159,
43,-764.923864924,
44,-795.356195278,
45,-818.755319242,
46,-739.984778923,
47,-588.390082772,
48,-609.251787751,
49,-633.782310813,
50,-760.880612093,
51,-788.923820162,
52,-812.984514563,
53,-810.868741637,
54,-589.999916027,
55,-436.780980885,
56,-584.385990157,
57,-779.752974377,
58,-782.6074529,
59,-549.857801852,
60,-691.739786167,
61,-662.270996279,
62,-646.239623569,
63,-834.978424968,
64,-813.984976716,
65,-890.464078422,
66,-877.172368054,
67,-376.467600388,
68,-451.610492393,
69,-655.26172231,
70,-788.353367338,
71,-836.912515401,
72,-885.463346414,
73,-916.47068412,
74,-745.472165421,
75,-806.017899884,
76,-858.685146084,
77,-909.308464694,
78,-955.989631521,
79,-992.835063747,
80,-953.833114768,
81,-844.081275299,
82,-813.238020837,
83,-849.332941429,
84,-893.073329259,
85,-942.018228812,
86,-984.582954866,
87,-1020.44369725,
88,-901.116242494,
89,-814.679702747,
90,-882.187821403,
91,-860.429492947,
92,-925.592255343,
93,-969.318392683,
94,-1008.20269716,
95,-1047.74459216,
96,-862.810380416,
97,-542.781514235,
98,-785.353385288,
99,-773.011127508,
100,-608.46483276,
101,-735.755254833,
102,-853.105573821,
103,-959.985833325,
104,-191.086033672,
105,-316.893065753,
106,-634.635219888,
107,-723.202330977,
108,-816.245520436,
109,-920.773227218,
110,-792.171213746,
111,68.0158708812,
112,-284.112129163,
113,-494.927521377,
114,-471.784102919,
115,-664.488552468,
116,-585.531051606,
117,-727.072661084,
118,-823.053680602,
119,-888.581674447,
120,-948.556317597,
121,-847.898212606,
122,248.524433504,
123,116.522846867,
124,-193.715456539,
125,-427.806138514,
126,-514.33371171,
127,-579.639991163,
128,-580.332908826,
129,-613.949121852,
130,-631.238893037,
131,-602.129157785,
132,-734.023096034,
133,-737.67804159,
134,-683.895754765,
135,-803.313714806,
136,-805.053490879,
137,-803.727783866,
138,-782.829163325,
139,-781.309816944,
140,-840.415814008,
141,-795.674130748,
142,-839.852021875,
143,-858.391336814,
144,-886.13579519,
145,-792.154865348,
146,-779.938936677,
147,-852.66983655,
148,-877.511893184,
149,-922.941507142,
150,-893.558757402,
151,-931.704763212,
152,-859.797504527,
153,-928.582399993,
154,-936.636467633,
155,-915.431301292,
156,-875.268776536,
157,-875.792283992,
158,-894.436425791,
159,-908.619221691,
160,-898.333782035,
161,-944.922273498,
162,-934.543254197,
163,-938.384597011,
164,-929.98109919,
165,-925.590332335,
166,-959.370547374,
167,-949.66081703,
168,-958.09674896,
169,-987.556418425,
170,-964.77565442,
171,-768.519913839,
172,-861.448214098,
173,-953.094575476,
174,-1010.21670985,
175,-991.778501978,
176,-895.199494867,
177,-946.793271111,
178,-977.880720078,
179,-923.177618581,
180,-957.806022987,
181,-715.699697178,
182,-958.841706641,
183,-967.212225513,
184,-1016.41002576,
185,-893.492274435,
186,-936.559678025,
187,-1000.11284677,
188,-917.37084276,
189,-917.408679772,
190,-927.735203386,
191,-607.229498244,
192,-627.090092903,
193,-792.0339115,
194,-579.827734596,
195,-627.483439736,
196,-695.543524278,
197,-563.647121244,
198,-618.14009241,
199,-729.044625443,
200,-650.320482716,
